t0,t1,t_mean,t0_data,t1_data,cps_bgsub,cps_bgsub_err,flux_bgsub,flux_bgsub_err,mag_bgsub,mag_bgsub_err_1,mag_bgsub_err_2,cps_mcatbgsub,cps_mcatbgsub_err,flux_mcatbgsub,flux_mcatbgsub_err,mag_mcatbgsub,mag_mcatbgsub_err_1,mag_mcatbgsub_err_2,cps,cps_err,flux,flux_err,mag,mag_err_1,mag_err_2,counts,flat_counts,bg_counts,bg_flat_counts,exptime,bg,mcat_bg,responses,detxs,detys,detrad,racent,deccent,flags
993336964.995,993336973.995,993336969.549,993336965.07,993336973.87,26.2542857708,2.44381664295,5.40838286878e-15,5.03426228448e-16,16.5319994797,0.0966324324916,0.106080639742,26.9452100754,2.41951653817,5.55071327553e-15,4.98420406862e-16,16.5037960653,0.0933609700724,0.102150691689,30.5851851611,2.28723825886,6.30054814319e-15,4.71171081325e-16,16.3662222149,0.078301520677,0.0843904667227,166.0,178.81313371,15.0,13.7541593867,5.84639696532,25.3201570528,21.280739295,0.928468596032,110.750144958,409.746246338,289.414007884,301.564216378,44.4568586653,0.0
993336973.995,993336982.995,993336978.196,993336974.0,993336982.835,21.6979507836,2.14421054666,4.46977786142e-15,4.41707372612e-16,16.7389532006,0.102317256427,0.11297219576,20.6415118787,2.18596344954,4.25215144701e-15,4.50308470606e-16,16.7931462404,0.109290945593,0.121536371298,24.2814869644,2.03850348241,5.00198631467e-15,4.19931717377e-16,16.616811803,0.0875261212575,0.0952055986808,132.0,141.882111225,9.0,8.20039116308,5.84322168708,15.0961746411,21.2691813613,0.930406415135,109.764808655,410.277923584,290.417117279,301.564023565,44.4569860372,0.0
993336982.995,993336991.995,993336987.502,993336982.995,993336991.965,23.7677706691,2.35578549021,4.89616075783e-15,4.85291810983e-16,16.640028879,0.102609620191,0.113328785723,24.452033219,2.33078917472,5.03711884312e-15,4.80142569992e-16,16.6092125572,0.0988534105981,0.10876357538,28.0920083048,2.19303608249,5.78695371078e-15,4.51765432993e-16,16.4585430297,0.0816135659741,0.0882506457536,152.0,164.086942128,15.0,13.7204527804,5.84105416557,25.2581062547,21.261291637,0.926398021068,109.252685547,411.060028076,290.957600146,301.563810848,44.4566587028,0.0
993336991.995,993337000.995,993336995.171,993336992.01,993336998.935,18.9256008853,2.44054534311,3.89867378238e-15,5.0275234068e-16,16.887375807,0.131691297915,0.149898156141,19.366688562,2.42059326541,3.98953784378e-15,4.98642212675e-16,16.8623615783,0.127869206374,0.144964310828,23.0066636478,2.24919663612,4.73937271144e-15,4.63334507041e-16,16.6753658919,0.101271307784,0.111698217114,96.0,104.629087053,11.0,10.081838217,4.54777314324,18.5597476268,16.5537809369,0.917658710097,109.008460999,412.132476807,291.24435233,301.564214115,44.456915922,0.0
993337027.995,993337036.995,993337034.7,993337031.995,993337036.865,26.6085737005,3.17565179173,5.4813661823e-15,6.54184269097e-16,16.5174460108,0.1224117888,0.137987876159,26.1023265019,3.20000879394,5.3770792594e-15,6.59201811551e-16,16.5383019556,0.125557539402,0.141999456789,29.7423015877,3.02051142104,6.12691412706e-15,6.22225352735e-16,16.3965635673,0.105016525152,0.116272559253,87.0,96.9590120631,6.0,5.54935551819,3.25997003888,10.2158590221,11.8662097217,0.897365182124,125.138076782,406.811950684,274.946321138,301.564142275,44.4564660143,4.0
993337036.995,993337045.995,993337039.337,993337037.03,993337041.905,30.4685422002,3.31357467214,6.27651969325e-15,6.8259638246e-16,16.3703708114,0.112087961582,0.125005969098,29.4575406762,3.36013198206,6.06825337929e-15,6.92187188304e-16,16.4070087849,0.117278231895,0.131497748082,33.0975157619,3.18932876385,6.81808824695e-15,6.57001725352e-16,16.2805115058,0.0998845157228,0.110013275735,97.0,107.694175564,5.0,4.64676483925,3.25384467942,8.55427163588,11.8439135659,0.900795508329,124.268028259,406.861114502,275.817322031,301.56425692,44.4565113179,4.0
993337045.995,993337054.995,993337052.96,993337051.025,993337054.985,25.4384151994,3.35737042575,5.24031353108e-15,6.91618307705e-16,16.5662748713,0.1345972006,0.153676082813,23.7434146714,3.453025531,4.8911434223e-15,7.11323259386e-16,16.6411420565,0.14742221167,0.170632002849,27.3833897571,3.24413518533,5.64097828996e-15,6.68291848179e-16,16.4862819802,0.121561735741,0.136908382777,64.0,71.2486318632,3.0,2.74897571785,2.6018923331,5.06061438967,9.47082326819,0.8983444891,116.883590698,404.558044434,283.153098138,301.564345297,44.4566354258,4.0
993337054.995,993337063.995,993337059.481,993337055.055,993337063.99,28.3649858579,2.47432918467,5.84318708673e-15,5.09711812042e-16,16.4480435716,0.0908053805122,0.0990987641096,28.4638232847,2.47091529894,5.86354759664e-15,5.09008551581e-16,16.4442669138,0.0903830396657,0.0985959126624,32.1037983704,2.34172487087,6.6133824643e-15,4.82395323399e-16,16.3136089522,0.0764409178003,0.0822330856315,169.0,187.949468214,13.0,11.890114236,5.85443086969,21.888619389,21.3099825067,0.899337688453,116.64516449,403.583587646,283.377495415,301.564125786,44.456560368,0.0
993337063.995,993337072.995,993337068.603,993337064.025,993337072.935,25.1226765031,2.33776505107,5.17527135965e-15,4.8157960052e-16,16.5798352347,0.0966040253745,0.106046402414,24.9454358746,2.34422058288,5.13875979018e-15,4.82909440074e-16,16.5875222579,0.0975174291517,0.107148261408,28.5854109604,2.20786050443,5.88859465783e-15,4.54819263913e-16,16.4396388993,0.0807784759061,0.0872749445492,155.0,167.627635594,12.0,11.0303177978,5.86409745259,20.3058123095,21.3451686276,0.924948950357,118.87877655,403.477264404,281.142728239,301.563919304,44.4567652657,0.0
993337072.995,993337081.995,993337077.687,993337073.1,993337081.96,34.4586151406,2.50377075855,7.09847471897e-15,5.15776776261e-16,16.2367554511,0.0761554432949,0.081902781676,31.9820998351,2.58667885166,6.58831256602e-15,5.32855843443e-16,16.3177325634,0.0844426539423,0.091568225904,35.6220749208,2.46385776375,7.33814743368e-15,5.07554699332e-16,16.2007019682,0.0726134568792,0.0778201031458,193.0,209.029296955,4.0,3.70857425775,5.86797084166,6.82714806541,21.3592676674,0.923446735129,120.8671875,403.291290283,279.152215836,301.564066063,44.4567186636,0.0
993337081.995,993337090.995,993337086.682,993337082.02,993337090.91,22.893826015,2.22982895405,4.71612815908e-15,4.59344764534e-16,16.680704055,0.100911106153,0.111260116539,22.3980271197,2.24869133023,4.61399358665e-15,4.63230414027e-16,16.7044755846,0.103873344557,0.114872579241,26.0380022054,2.10628204738,5.36382845431e-15,4.33894101761e-16,16.5409808514,0.08445637248,0.0915843590158,141.0,152.820728857,11.0,10.0241865311,5.86914186626,18.4536161141,21.3635301677,0.922862654814,122.850692749,403.169036865,277.167424681,301.56392366,44.456723439,0.0
993337090.995,993337099.995,993337095.205,993337091.03,993337099.945,26.4795615767,2.48458842038,5.4547896848e-15,5.11825214599e-16,16.5227230245,0.0973749942699,0.106976304449,27.7216428628,2.44164349431,5.71065842974e-15,5.02978559829e-16,16.4729525895,0.0916492322643,0.100104763645,31.3616179486,2.31120025707,6.4604932974e-15,4.76107252956e-16,16.3390038503,0.0772025144463,0.0831151968852,169.0,184.128818096,17.0,15.570184292,5.87115174984,28.6632938103,21.3708460939,0.918019111775,123.360031128,402.9246521,276.655428227,301.563981608,44.456632405,0.0
993337099.995,993337108.995,993337104.607,993337099.995,993337108.99,27.8694686643,2.26671318004,5.74111054486e-15,4.66942915088e-16,16.4671782777,0.0848988471812,0.0921049508474,25.379508188,2.3583975648,5.22817868674e-15,4.85829898348e-16,16.5687919951,0.0964761656046,0.105892325453,29.0194832738,2.22309164414,5.9780135544e-15,4.57956878693e-16,16.4232758124,0.0801428621647,0.0865333966459,156.0,170.398048817,4.0,3.66814046246,5.87184986066,6.75271312408,21.3733871999,0.915726716144,123.733283997,403.319824219,276.286662009,301.564087457,44.4567665348,0.0
993337108.995,993337117.995,993337113.634,993337108.995,993337117.94,29.5584478993,2.47128143927,6.08904026725e-15,5.09083976489e-16,16.4032959357,0.0871791075932,0.0947951226846,29.0589130206,2.48844441933,5.98613608225e-15,5.12619550382e-16,16.4218015874,0.0892090536622,0.0972003781309,32.6988881063,2.36052589558,6.7359709499e-15,4.8626833449e-16,16.2936675371,0.0756791692034,0.0813521326676,174.0,191.888272056,11.0,10.0109117639,5.86834241677,18.4291784744,21.3606201915,0.906986580825,124.558753967,404.027740479,275.470693014,301.563993692,44.4565710998,0.0
993337117.995,993337126.995,993337122.346,993337118.03,993337126.975,28.8752673072,2.34654147551,5.94830506529e-15,4.83387543956e-16,16.4286849667,0.0848301156397,0.09202405473,26.9499445425,2.41545538999,5.55168857575e-15,4.97583810337e-16,16.5036053104,0.0931951102932,0.10195214033,30.5899196282,2.2834179325,6.30152344341e-15,4.70384094094e-16,16.3660541602,0.0781636585018,0.0842303405498,165.0,179.467518163,6.0,5.46451031888,5.86688426595,10.0596667234,21.3553125588,0.919675428333,123.608963013,404.722442627,276.431378087,301.564087926,44.4566799402,0.0
993337126.995,993337135.995,993337131.32,993337127.105,993337135.885,29.5373641989,2.48915708766,6.08469702498e-15,5.12766360059e-16,16.4040706552,0.0878450758174,0.0955831367941,29.3238606337,2.49644840684,6.04071529054e-15,5.14268371808e-16,16.411947133,0.0887081160917,0.096605910386,32.9638357194,2.36907229901,6.7905501582e-15,4.88028893596e-16,16.2849056473,0.075354104302,0.0809766045321,178.0,193.606018084,12.0,10.9319061807,5.87328549178,20.1246454691,21.3786128614,0.919588415245,121.971450806,405.231140137,278.077757101,301.564223551,44.4566629646,0.0
